Block #,Onset-time(s),Category,TaskMatch,Image Name,Image Path
21,80.000000,1,faces,faces-121.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-121.jpg
21,80.500000,1,faces,faces-122.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-122.jpg
21,81.000000,1,faces,faces-123.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-123.jpg
21,81.500000,1,faces,faces-124.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-124.jpg
21,82.000000,1,faces,faces-125.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-125.jpg
21,82.500000,1,faces,faces-126.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-126.jpg
21,83.000000,1,faces,faces-127.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-127.jpg
21,83.500000,1,faces,faces-128.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-128.jpg
22,84.000000,0,blank,blank-137.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-137.jpg
22,84.500000,0,blank,blank-138.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-138.jpg
22,85.000000,0,blank,blank-139.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-139.jpg
22,85.500000,0,blank,blank-140.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-140.jpg
22,86.000000,0,blank,blank-141.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-141.jpg
22,86.500000,0,blank,blank-142.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-142.jpg
22,87.000000,0,blank,blank-143.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-143.jpg
22,87.500000,0,blank,blank-144.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-144.jpg
