Block #,Onset-time(s),Category,TaskMatch,Image Name,Image Path
6,20.500000,4,scenes,scenes-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-50.jpg
6,21.000000,4,scenes,scenes-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-51.jpg
6,21.500000,4,scenes,scenes-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-52.jpg
6,22.000000,4,scenes,scenes-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-53.jpg
6,22.500000,4,scenes,scenes-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-54.jpg
6,23.000000,4,scenes,scenes-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-55.jpg
6,23.500000,4,scenes,scenes-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-56.jpg
7,24.000000,0,blank,blank-65.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-65.jpg
7,24.500000,0,blank,blank-66.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-66.jpg
7,25.000000,0,blank,blank-67.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-67.jpg
7,25.500000,0,blank,blank-68.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-68.jpg
7,26.000000,0,blank,blank-69.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-69.jpg
7,26.500000,0,blank,blank-70.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-70.jpg
7,27.000000,0,blank,blank-71.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-71.jpg
7,27.500000,0,blank,blank-72.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-72.jpg
8,28.000000,3,cars,cars-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-57.jpg
8,28.500000,3,cars,cars-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-58.jpg
8,29.000000,3,cars,cars-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-59.jpg
8,29.500000,3,cars,cars-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-60.jpg
8,30.000000,3,cars,cars-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-61.jpg
8,30.500000,3,cars,cars-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-62.jpg
8,31.000000,3,cars,cars-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-63.jpg
8,31.500000,3,cars,cars-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-64.jpg
9,32.000000,4,scenes,scenes-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-57.jpg
9,32.500000,4,scenes,scenes-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-58.jpg
9,33.000000,4,scenes,scenes-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-59.jpg
9,33.500000,4,scenes,scenes-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-60.jpg
9,34.000000,4,scenes,scenes-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-61.jpg
9,34.500000,4,scenes,scenes-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-62.jpg
9,35.000000,4,scenes,scenes-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-63.jpg
9,35.500000,4,scenes,scenes-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-64.jpg
10,36.000000,2,hands,hands-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-57.jpg
10,36.500000,2,hands,hands-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-58.jpg
10,37.000000,2,hands,hands-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-59.jpg
10,37.500000,2,hands,hands-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-60.jpg
10,38.000000,2,hands,hands-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-61.jpg
10,38.500000,2,hands,hands-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-62.jpg
10,39.000000,2,hands,hands-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-63.jpg
10,39.500000,2,hands,hands-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-64.jpg
11,40.000000,1,faces,faces-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-57.jpg
11,40.500000,1,faces,faces-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-58.jpg
11,41.000000,1,faces,faces-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-59.jpg
11,41.500000,1,faces,faces-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-60.jpg
11,42.000000,1,faces,faces-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-61.jpg
11,42.500000,1,faces,faces-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-62.jpg
11,43.000000,1,faces,faces-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-63.jpg
11,43.500000,1,faces,faces-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-64.jpg
12,44.000000,2,hands,hands-65.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-65.jpg
12,44.500000,2,hands,hands-66.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-66.jpg
12,45.000000,2,hands,hands-67.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-67.jpg
12,45.500000,2,hands,hands-68.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-68.jpg
12,46.000000,2,hands,hands-69.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-69.jpg
12,46.500000,2,hands,hands-70.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-70.jpg
12,47.000000,2,hands,hands-71.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-71.jpg
12,47.500000,2,hands,hands-72.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-72.jpg
13,48.000000,0,blank,blank-73.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-73.jpg
13,48.500000,0,blank,blank-74.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-74.jpg
13,49.000000,0,blank,blank-75.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-75.jpg
13,49.500000,0,blank,blank-76.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-76.jpg
13,50.000000,0,blank,blank-77.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-77.jpg
13,50.500000,0,blank,blank-78.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-78.jpg
13,51.000000,0,blank,blank-79.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-79.jpg
13,51.500000,0,blank,blank-80.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-80.jpg
14,52.000000,1,faces,faces-65.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-65.jpg
14,52.500000,1,faces,faces-66.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-66.jpg
14,53.000000,1,faces,faces-67.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-67.jpg
14,53.500000,1,faces,faces-68.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-68.jpg
14,54.000000,1,faces,faces-69.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-69.jpg
14,54.500000,1,faces,faces-70.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-70.jpg
14,55.000000,1,faces,faces-71.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-71.jpg
14,55.500000,1,faces,faces-72.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-72.jpg
15,56.000000,4,scenes,scenes-65.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-65.jpg
15,56.500000,4,scenes,scenes-66.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-66.jpg
15,57.000000,4,scenes,scenes-67.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-67.jpg
15,57.500000,4,scenes,scenes-68.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-68.jpg
15,58.000000,4,scenes,scenes-69.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-69.jpg
15,58.500000,4,scenes,scenes-70.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-70.jpg
15,59.000000,4,scenes,scenes-71.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-71.jpg
15,59.500000,4,scenes,scenes-72.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-72.jpg
16,60.000000,3,cars,cars-65.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-65.jpg
16,60.500000,3,cars,cars-66.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-66.jpg
16,61.000000,3,cars,cars-67.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-67.jpg
16,61.500000,3,cars,cars-68.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-68.jpg
16,62.000000,3,cars,cars-69.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-69.jpg
16,62.500000,3,cars,cars-70.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-70.jpg
16,63.000000,3,cars,cars-71.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-71.jpg
16,63.500000,3,cars,cars-72.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-72.jpg
17,64.000000,2,hands,hands-73.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-73.jpg
17,64.500000,2,hands,hands-74.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-74.jpg
17,65.000000,2,hands,hands-75.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-75.jpg
17,65.500000,2,hands,hands-76.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-76.jpg
17,66.000000,2,hands,hands-77.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-77.jpg
17,66.500000,2,hands,hands-78.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-78.jpg
17,67.000000,2,hands,hands-79.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-79.jpg
17,67.500000,2,hands,hands-80.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-80.jpg
18,68.000000,1,faces,faces-73.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-73.jpg
18,68.500000,1,faces,faces-74.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-74.jpg
18,69.000000,1,faces,faces-75.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-75.jpg
18,69.500000,1,faces,faces-76.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-76.jpg
18,70.000000,1,faces,faces-77.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-77.jpg
18,70.500000,1,faces,faces-78.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-78.jpg
18,71.000000,1,faces,faces-79.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-79.jpg
18,71.500000,1,faces,faces-80.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-80.jpg
19,72.000000,0,blank,blank-81.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-81.jpg
19,72.500000,0,blank,blank-82.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-82.jpg
19,73.000000,0,blank,blank-83.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-83.jpg
19,73.500000,0,blank,blank-84.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-84.jpg
19,74.000000,0,blank,blank-85.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-85.jpg
19,74.500000,0,blank,blank-86.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-86.jpg
19,75.000000,0,blank,blank-87.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-87.jpg
19,75.500000,0,blank,blank-88.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-88.jpg
20,76.000000,4,scenes,scenes-73.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-73.jpg
20,76.500000,4,scenes,scenes-74.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-74.jpg
20,77.000000,4,scenes,scenes-75.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-75.jpg
20,77.500000,4,scenes,scenes-76.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-76.jpg
20,78.000000,4,scenes,scenes-77.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-77.jpg
20,78.500000,4,scenes,scenes-78.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-78.jpg
20,79.000000,4,scenes,scenes-79.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-79.jpg
20,79.500000,4,scenes,scenes-80.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-80.jpg
21,80.000000,3,cars,cars-73.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-73.jpg
21,80.500000,3,cars,cars-74.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-74.jpg
21,81.000000,3,cars,cars-75.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-75.jpg
21,81.500000,3,cars,cars-76.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-76.jpg
21,82.000000,3,cars,cars-77.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-77.jpg
21,82.500000,3,cars,cars-78.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-78.jpg
21,83.000000,3,cars,cars-79.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-79.jpg
21,83.500000,3,cars,cars-80.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-80.jpg
22,84.000000,2,hands,hands-81.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-81.jpg
22,84.500000,2,hands,hands-82.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-82.jpg
22,85.000000,2,hands,hands-83.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-83.jpg
22,85.500000,2,hands,hands-84.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-84.jpg
22,86.000000,2,hands,hands-85.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-85.jpg
22,86.500000,2,hands,hands-86.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-86.jpg
22,87.000000,2,hands,hands-87.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-87.jpg
22,87.500000,2,hands,hands-88.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-88.jpg
23,88.000000,1,faces,faces-81.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-81.jpg
23,88.500000,1,faces,faces-82.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-82.jpg
23,89.000000,1,faces,faces-83.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-83.jpg
23,89.500000,1,faces,faces-84.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-84.jpg
23,90.000000,1,faces,faces-85.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-85.jpg
23,90.500000,1,faces,faces-86.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-86.jpg
23,91.000000,1,faces,faces-87.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-87.jpg
23,91.500000,1,faces,faces-88.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-88.jpg
24,92.000000,0,blank,blank-89.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-89.jpg
24,92.500000,0,blank,blank-90.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-90.jpg
24,93.000000,0,blank,blank-91.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-91.jpg
24,93.500000,0,blank,blank-92.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-92.jpg
24,94.000000,0,blank,blank-93.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-93.jpg
24,94.500000,0,blank,blank-94.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-94.jpg
24,95.000000,0,blank,blank-95.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-95.jpg
24,95.500000,0,blank,blank-96.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-96.jpg
25,96.000000,3,cars,cars-81.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-81.jpg
25,96.500000,3,cars,cars-82.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-82.jpg
25,97.000000,3,cars,cars-83.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-83.jpg
25,97.500000,3,cars,cars-84.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-84.jpg
25,98.000000,3,cars,cars-85.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-85.jpg
25,98.500000,3,cars,cars-86.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-86.jpg
25,99.000000,3,cars,cars-87.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-87.jpg
25,99.500000,3,cars,cars-88.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-88.jpg
26,100.000000,4,scenes,scenes-81.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-81.jpg
26,100.500000,4,scenes,scenes-82.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-82.jpg
26,101.000000,4,scenes,scenes-83.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-83.jpg
26,101.500000,4,scenes,scenes-84.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-84.jpg
26,102.000000,4,scenes,scenes-85.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-85.jpg
26,102.500000,4,scenes,scenes-86.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-86.jpg
