Block #,Onset-time(s),Category,TaskMatch,Image Name,Image Path
9,34.500000,0,blank,blank-38.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-38.jpg
9,35.000000,0,blank,blank-39.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-39.jpg
9,35.500000,0,blank,blank-40.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-40.jpg
10,36.000000,3,cars,cars-25.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-25.jpg
10,36.500000,3,cars,cars-26.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-26.jpg
10,37.000000,3,cars,cars-27.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-27.jpg
10,37.500000,3,cars,cars-28.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-28.jpg
10,38.000000,3,cars,cars-29.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-29.jpg
10,38.500000,3,cars,cars-30.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-30.jpg
10,39.000000,3,cars,cars-31.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-31.jpg
10,39.500000,3,cars,cars-32.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-32.jpg
11,40.000000,2,hands,hands-25.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-25.jpg
11,40.500000,2,hands,hands-26.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-26.jpg
11,41.000000,2,hands,hands-27.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-27.jpg
11,41.500000,2,hands,hands-28.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-28.jpg
11,42.000000,2,hands,hands-29.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-29.jpg
11,42.500000,2,hands,hands-30.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-30.jpg
11,43.000000,2,hands,hands-31.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-31.jpg
11,43.500000,2,hands,hands-32.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-32.jpg
12,44.000000,0,blank,blank-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-41.jpg
12,44.500000,0,blank,blank-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-42.jpg
12,45.000000,0,blank,blank-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-43.jpg
12,45.500000,0,blank,blank-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-44.jpg
12,46.000000,0,blank,blank-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-45.jpg
12,46.500000,0,blank,blank-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-46.jpg
12,47.000000,0,blank,blank-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-47.jpg
12,47.500000,0,blank,blank-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-48.jpg
13,48.000000,2,hands,hands-33.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-33.jpg
13,48.500000,2,hands,hands-34.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-34.jpg
13,49.000000,2,hands,hands-35.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-35.jpg
13,49.500000,2,hands,hands-36.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-36.jpg
13,50.000000,2,hands,hands-37.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-37.jpg
13,50.500000,2,hands,hands-38.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-38.jpg
13,51.000000,2,hands,hands-39.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-39.jpg
13,51.500000,2,hands,hands-40.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-40.jpg
14,52.000000,3,cars,cars-33.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-33.jpg
14,52.500000,3,cars,cars-34.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-34.jpg
14,53.000000,3,cars,cars-35.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-35.jpg
14,53.500000,3,cars,cars-36.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-36.jpg
14,54.000000,3,cars,cars-37.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-37.jpg
14,54.500000,3,cars,cars-38.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-38.jpg
14,55.000000,3,cars,cars-39.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-39.jpg
14,55.500000,3,cars,cars-40.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-40.jpg
15,56.000000,1,faces,faces-33.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-33.jpg
15,56.500000,1,faces,faces-34.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-34.jpg
15,57.000000,1,faces,faces-35.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-35.jpg
15,57.500000,1,faces,faces-36.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-36.jpg
15,58.000000,1,faces,faces-37.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-37.jpg
15,58.500000,1,faces,faces-38.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-38.jpg
15,59.000000,1,faces,faces-39.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-39.jpg
15,59.500000,1,faces,faces-40.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-40.jpg
16,60.000000,4,scenes,scenes-33.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-33.jpg
16,60.500000,4,scenes,scenes-34.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-34.jpg
16,61.000000,4,scenes,scenes-35.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-35.jpg
16,61.500000,4,scenes,scenes-36.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-36.jpg
16,62.000000,4,scenes,scenes-37.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-37.jpg
16,62.500000,4,scenes,scenes-38.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-38.jpg
16,63.000000,4,scenes,scenes-39.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-39.jpg
16,63.500000,4,scenes,scenes-40.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-40.jpg
17,64.000000,2,hands,hands-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-41.jpg
17,64.500000,2,hands,hands-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-42.jpg
17,65.000000,2,hands,hands-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-43.jpg
17,65.500000,2,hands,hands-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-44.jpg
17,66.000000,2,hands,hands-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-45.jpg
17,66.500000,2,hands,hands-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-46.jpg
17,67.000000,2,hands,hands-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-47.jpg
17,67.500000,2,hands,hands-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/hands-48.jpg
18,68.000000,0,blank,blank-49.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-49.jpg
18,68.500000,0,blank,blank-50.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-50.jpg
18,69.000000,0,blank,blank-51.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-51.jpg
18,69.500000,0,blank,blank-52.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-52.jpg
18,70.000000,0,blank,blank-53.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-53.jpg
18,70.500000,0,blank,blank-54.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-54.jpg
18,71.000000,0,blank,blank-55.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-55.jpg
18,71.500000,0,blank,blank-56.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-56.jpg
19,72.000000,3,cars,cars-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-41.jpg
19,72.500000,3,cars,cars-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-42.jpg
19,73.000000,3,cars,cars-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-43.jpg
19,73.500000,3,cars,cars-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-44.jpg
19,74.000000,3,cars,cars-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-45.jpg
19,74.500000,3,cars,cars-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-46.jpg
19,75.000000,3,cars,cars-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-47.jpg
19,75.500000,3,cars,cars-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/cars-48.jpg
20,76.000000,4,scenes,scenes-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-41.jpg
20,76.500000,4,scenes,scenes-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-42.jpg
20,77.000000,4,scenes,scenes-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-43.jpg
20,77.500000,4,scenes,scenes-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-44.jpg
20,78.000000,4,scenes,scenes-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-45.jpg
20,78.500000,4,scenes,scenes-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-46.jpg
20,79.000000,4,scenes,scenes-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-47.jpg
20,79.500000,4,scenes,scenes-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/scenes-48.jpg
21,80.000000,1,faces,faces-41.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-41.jpg
21,80.500000,1,faces,faces-42.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-42.jpg
21,81.000000,1,faces,faces-43.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-43.jpg
21,81.500000,1,faces,faces-44.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-44.jpg
21,82.000000,1,faces,faces-45.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-45.jpg
21,82.500000,1,faces,faces-46.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-46.jpg
21,83.000000,1,faces,faces-47.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-47.jpg
21,83.500000,1,faces,faces-48.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/faces-48.jpg
22,84.000000,0,blank,blank-57.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-57.jpg
22,84.500000,0,blank,blank-58.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-58.jpg
22,85.000000,0,blank,blank-59.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-59.jpg
22,85.500000,0,blank,blank-60.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-60.jpg
22,86.000000,0,blank,blank-61.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-61.jpg
22,86.500000,0,blank,blank-62.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-62.jpg
22,87.000000,0,blank,blank-63.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-63.jpg
22,87.500000,0,blank,blank-64.jpg,/Users/vpnl/Desktop/alternating_bb/alternating_stimuli/static_stimuli/blank-64.jpg
